name,tear,rate,score
lql9t,GRANDMASTER,125승 68패 (64.77%),801점
ZED99,GRANDMASTER,206승 166패 (55.38%),801점
cmty,GRANDMASTER,503승 471패 (51.64%),798점
asdsa,GRANDMASTER,250승 210패 (54.35%),796점
나 경,GRANDMASTER,236승 208패 (53.15%),796점
Again,GRANDMASTER,160승 98패 (62.02%),794점
기묘기묘,GRANDMASTER,221승 192패 (53.51%),794점
하늘이펼쳐지는밤,GRANDMASTER,113승 78패 (59.16%),793점
Kim Sang Hoon,GRANDMASTER,324승 297패 (52.17%),792점
Gakseoйg,GRANDMASTER,270승 239패 (53.05%),791점
디그디,GRANDMASTER,261승 207패 (55.77%),789점
Hide on bush,GRANDMASTER,301승 267패 (52.99%),789점
SonnabaccanaKR,GRANDMASTER,186승 153패 (54.87%),789점
투정꾼 ,GRANDMASTER,258승 222패 (53.75%),788점
피그차이나,GRANDMASTER,175승 140패 (55.56%),788점
enenenenang,GRANDMASTER,362승 330패 (52.31%),787점
isuppose,GRANDMASTER,166승 123패 (57.44%),786점
ding ji AD,GRANDMASTER,255승 220패 (53.68%),784점
WE choukesi,GRANDMASTER,343승 302패 (53.18%),784점
바다가 좋아요,GRANDMASTER,381승 348패 (52.26%),783점
TSM JG,GRANDMASTER,241승 204패 (54.16%),782점
3255262201881920,GRANDMASTER,119승 74패 (61.66%),782점
너 진짜 대단하다,GRANDMASTER,116승 79패 (59.49%),782점
난 숙제할것이요,GRANDMASTER,225승 174패 (56.39%),780점
유발협스트레스,GRANDMASTER,394승 330패 (54.42%),778점
HLE Antimage,GRANDMASTER,358승 324패 (52.49%),778점
상욱Ryu,GRANDMASTER,198승 167패 (54.25%),778점
xxxxouooo,GRANDMASTER,510승 471패 (51.99%),777점
aierlanlaozhu,GRANDMASTER,318승 250패 (55.99%),777점
asdfzxcv,GRANDMASTER,269승 237패 (53.16%),777점
명 로,GRANDMASTER,253승 217패 (53.83%),775점
FATE,GRANDMASTER,134승 98패 (57.76%),774점
차돌이슈,GRANDMASTER,174승 131패 (57.05%),773점
Du bian che,GRANDMASTER,232승 199패 (53.83%),772점
yuedu,GRANDMASTER,118승 81패 (59.30%),771점
파 바,GRANDMASTER,85승 37패 (69.67%),770점
바이탈,GRANDMASTER,323승 295패 (52.27%),767점
누가 최고야,GRANDMASTER,299승 263패 (53.20%),766점
NS HH,GRANDMASTER,351승 324패 (52.00%),765점
C9 EMENES,GRANDMASTER,274승 217패 (55.80%),765점
Lancer,GRANDMASTER,388승 344패 (53.01%),764점
Like heisi,GRANDMASTER,243승 170패 (58.84%),764점
00동현,GRANDMASTER,198승 154패 (56.25%),764점
 HanHuiRan,GRANDMASTER,360승 297패 (54.79%),764점
hunter,GRANDMASTER,617승 578패 (51.63%),763점
이순모,GRANDMASTER,729승 690패 (51.37%),763점
첫째키아나여왕,GRANDMASTER,314승 272패 (53.58%),762점
jusaka,GRANDMASTER,165승 132패 (55.56%),761점
MiLDRABB1T,GRANDMASTER,225승 187패 (54.61%),761점
DRX Frog,GRANDMASTER,247승 214패 (53.58%),760점
매일운동하는사람,GRANDMASTER,134승 96패 (58.26%),760점
Jidoja,GRANDMASTER,169승 130패 (56.52%),760점
이 차가 식기전에,GRANDMASTER,262승 237패 (52.51%),759점
나는 멍청이 우우,GRANDMASTER,372승 337패 (52.47%),759점
PandaCCC,GRANDMASTER,395승 330패 (54.48%),759점
수라차,GRANDMASTER,227승 195패 (53.79%),759점
AYELGODLIKEMODE,GRANDMASTER,214승 144패 (59.78%),758점
hard to be human,GRANDMASTER,189승 146패 (56.42%),758점
챔프처음해도잘함,GRANDMASTER,564승 541패 (51.04%),757점
Dooly,GRANDMASTER,318승 271패 (53.99%),756점
광 왕,GRANDMASTER,308승 273패 (53.01%),755점
kk2dd,GRANDMASTER,351승 324패 (52.00%),753점
jiangjiuovo,GRANDMASTER,220승 181패 (54.86%),753점
3255263694111840,GRANDMASTER,143승 96패 (59.83%),753점
flawless,GRANDMASTER,229승 186패 (55.18%),753점
동냥아치,GRANDMASTER,282승 252패 (52.81%),751점
관 계,GRANDMASTER,173승 132패 (56.72%),751점
Broadly,GRANDMASTER,278승 247패 (52.95%),751점
카르마 룰루,GRANDMASTER,255승 220패 (53.68%),751점
오 뀨,GRANDMASTER,552승 515패 (51.73%),751점
Xbm,GRANDMASTER,136승 105패 (56.43%),750점
凸凸凸,GRANDMASTER,185승 129패 (58.92%),750점
nddn,GRANDMASTER,318승 281패 (53.09%),750점
토마토계란면,GRANDMASTER,232승 204패 (53.21%),748점
모나XahegaoX감우,GRANDMASTER,191승 143패 (57.19%),747점
내 채팅용,GRANDMASTER,318승 258패 (55.21%),747점
lanl,GRANDMASTER,182승 145패 (55.66%),745점
꿈같은스토리라인,GRANDMASTER,139승 103패 (57.44%),745점
Baut,GRANDMASTER,179승 127패 (58.50%),745점
간식 시간 포로,GRANDMASTER,299승 269패 (52.64%),744점
qwerasdqweasdqwe,GRANDMASTER,325승 292패 (52.67%),744점
77dear,GRANDMASTER,103승 58패 (63.98%),744점
sanghyxxn,GRANDMASTER,118승 71패 (62.43%),743점
xiaofangOW0,GRANDMASTER,539승 482패 (52.79%),742점
케인그브마오카이,GRANDMASTER,137승 103패 (57.08%),741점
xiaoshengnaideli,GRANDMASTER,236승 179패 (56.87%),737점
Pyke,GRANDMASTER,387승 354패 (52.23%),737점
혼나볼래진짜로,GRANDMASTER,136승 96패 (58.62%),735점
똥독오른강마이,GRANDMASTER,210승 172패 (54.97%),735점
삐에로가좋아,GRANDMASTER,442승 411패 (51.82%),735점
불얼큰타이거,GRANDMASTER,172승 144패 (54.43%),735점
starry sky 2,GRANDMASTER,202승 137패 (59.59%),734점
아만대표리퍼,GRANDMASTER,118승 74패 (61.46%),733점
더블팀 석,GRANDMASTER,153승 123패 (55.43%),733점
BRO Kangin,GRANDMASTER,431승 406패 (51.49%),733점
asdjipadsjip,GRANDMASTER,335승 313패 (51.70%),732점
Shylie,GRANDMASTER,332승 294패 (53.04%),732점
오늘도밤이야,GRANDMASTER,374승 340패 (52.38%),731점
유하연,GRANDMASTER,310승 273패 (53.17%),731점
aetcal,GRANDMASTER,208승 169패 (55.17%),731점
꿈을못꿔나는,GRANDMASTER,191승 127패 (60.06%),731점
swordart7,GRANDMASTER,191승 147패 (56.51%),730점
렝꽁이,GRANDMASTER,177승 141패 (55.66%),730점
asdasdzxc12,GRANDMASTER,157승 91패 (63.31%),729점
백수 연수,GRANDMASTER,618승 584패 (51.41%),729점
Chillin Homie,GRANDMASTER,92승 44패 (67.65%),729점
좋아하다신라면,GRANDMASTER,449승 385패 (53.84%),728점
죽기재능,GRANDMASTER,289승 251패 (53.52%),727점
젖통 살인사건,GRANDMASTER,105승 75패 (58.33%),727점
SOODANGKIM,GRANDMASTER,142승 91패 (60.94%),725점
Twitch 곰팡호,GRANDMASTER,287승 247패 (53.75%),725점
성 훈,GRANDMASTER,117승 77패 (60.31%),725점
BETELGEUSE,GRANDMASTER,108승 71패 (60.34%),725점
zenmewan,GRANDMASTER,341승 305패 (52.79%),723점
kwise,GRANDMASTER,191승 155패 (55.20%),723점
M1ne Fujiko,GRANDMASTER,412승 377패 (52.22%),721점
xiaoqiupup,GRANDMASTER,407승 378패 (51.85%),721점
꿀 몬,GRANDMASTER,346승 310패 (52.74%),720점
gnixaler,GRANDMASTER,332승 278패 (54.43%),719점
Attack 0n titan,GRANDMASTER,355승 324패 (52.28%),718점
coolran,GRANDMASTER,312승 288패 (52.00%),718점
나의본색,GRANDMASTER,209승 171패 (55.00%),718점
이제로,GRANDMASTER,119승 82패 (59.20%),718점
Haru,GRANDMASTER,325승 295패 (52.42%),718점
xinxin,GRANDMASTER,414승 385패 (51.81%),717점
지훈백크,GRANDMASTER,161승 133패 (54.76%),717점
homeslicer,GRANDMASTER,238승 181패 (56.80%),717점
장원영,GRANDMASTER,453승 423패 (51.71%),717점
VGYoudang,GRANDMASTER,632승 599패 (51.34%),716점
730Cloud,GRANDMASTER,254승 221패 (53.47%),716점
Viper,GRANDMASTER,165승 125패 (56.90%),716점
jqjin,GRANDMASTER,358승 325패 (52.42%),716점
직스팀com 플레임,GRANDMASTER,326승 299패 (52.16%),716점
topmidfiddle33,GRANDMASTER,301승 241패 (55.54%),715점
lactea420,GRANDMASTER,222승 195패 (53.24%),715점
wwwwaaac,GRANDMASTER,144승 84패 (63.16%),714점
기수치어,GRANDMASTER,198승 160패 (55.31%),714점
지드봇,GRANDMASTER,241승 201패 (54.52%),713점
Dragon God King,GRANDMASTER,322승 256패 (55.71%),713점
로스트체리,GRANDMASTER,215승 185패 (53.75%),712점
MlDKING,GRANDMASTER,256승 222패 (53.56%),712점
AfreecaTV 김병코,GRANDMASTER,202승 170패 (54.30%),712점
White Canvas,GRANDMASTER,301승 270패 (52.71%),711점
midmld1,GRANDMASTER,200승 167패 (54.50%),710점
bountyxd,GRANDMASTER,276승 231패 (54.44%),710점
DRX Career,GRANDMASTER,106승 60패 (63.86%),710점
xianmiaozhun,GRANDMASTER,532승 497패 (51.70%),709점
빠 르,GRANDMASTER,129승 93패 (58.11%),709점
살퀸레,GRANDMASTER,407승 379패 (51.78%),708점
heetaesik,GRANDMASTER,367승 335패 (52.28%),708점
hide on bush,GRANDMASTER,277승 226패 (55.07%),708점
다이뽀유,GRANDMASTER,82승 41패 (66.67%),708점
wywqhf1009,GRANDMASTER,331승 293패 (53.04%),708점
구 름,GRANDMASTER,399승 354패 (52.99%),707점
귀환은 죽어서,GRANDMASTER,279승 251패 (52.64%),707점
쉔드백,GRANDMASTER,213승 182패 (53.92%),707점
라이언바 자두맛,GRANDMASTER,256승 182패 (58.45%),706점
공주전하,GRANDMASTER,331승 293패 (53.04%),705점
zao chen zz,GRANDMASTER,299승 259패 (53.58%),705점
펭 무,GRANDMASTER,98승 60패 (62.03%),705점
O0OOoO,GRANDMASTER,879승 845패 (50.99%),704점
와꾸허접,GRANDMASTER,173승 144패 (54.57%),703점
Hoxpi,GRANDMASTER,186승 146패 (56.02%),703점
센 건,GRANDMASTER,171승 130패 (56.81%),702점
I이경우,GRANDMASTER,245승 209패 (53.96%),702점
yiout,GRANDMASTER,152승 127패 (54.48%),701점
봄방학기간,GRANDMASTER,116승 87패 (57.14%),700점
yiqunsb,GRANDMASTER,150승 127패 (54.15%),700점
때린다 너,GRANDMASTER,96승 53패 (64.43%),700점
Savage,GRANDMASTER,421승 389패 (51.98%),700점
밀림의강도깨비,GRANDMASTER,191승 160패 (54.42%),700점
스물다섯번째밤,GRANDMASTER,373승 344패 (52.02%),699점
OIO62O54O6O,GRANDMASTER,148승 108패 (57.81%),699점
옷코츠 유타,GRANDMASTER,168승 133패 (55.81%),697점
온갖 꽃이 피,GRANDMASTER,207승 145패 (58.81%),696점
섹 지,GRANDMASTER,192승 158패 (54.86%),696점
NEED HER,GRANDMASTER,402승 372패 (51.94%),696점
PkUU,GRANDMASTER,220승 186패 (54.19%),696점
권성진,GRANDMASTER,258승 211패 (55.01%),695점
qwerfdlp,GRANDMASTER,283승 251패 (53.00%),695점
winny6,GRANDMASTER,287승 256패 (52.85%),693점
jhqdyqkd,GRANDMASTER,690승 633패 (52.15%),693점
Neth3rworld,GRANDMASTER,129승 93패 (58.11%),693점
yr9i,GRANDMASTER,102승 62패 (62.20%),692점
Chaliwang,GRANDMASTER,520승 477패 (52.16%),692점
달 빛,GRANDMASTER,172승 142패 (54.78%),689점
참새우깡,GRANDMASTER,300승 268패 (52.82%),688점
lucky taizou,GRANDMASTER,175승 144패 (54.86%),687점
pupuouo,GRANDMASTER,143승 92패 (60.85%),686점
JUGKlNG,GRANDMASTER,228승 163패 (58.31%),686점
열정은 식지 않아,GRANDMASTER,240승 213패 (52.98%),685점
webito,GRANDMASTER,218승 180패 (54.77%),684점
끌고돌리고찍고,GRANDMASTER,292승 243패 (54.58%),684점
Hide on bush,GRANDMASTER,454승 414패 (52.30%),684점
iejqifpq,GRANDMASTER,384승 351패 (52.24%),682점
일 편,GRANDMASTER,215승 181패 (54.29%),682점
샘 윗위키,GRANDMASTER,158승 115패 (57.88%),682점
mian ju zhi hou,GRANDMASTER,291승 257패 (53.10%),681점
Seven,GRANDMASTER,859승 822패 (51.10%),680점
예빈이 키 158CM,GRANDMASTER,209승 177패 (54.15%),680점
saved my life,GRANDMASTER,414승 379패 (52.21%),679점
사람 안 믿어,GRANDMASTER,260승 230패 (53.06%),678점
칠리 맛있어요,GRANDMASTER,125승 94패 (57.08%),678점
전민혁,GRANDMASTER,485승 444패 (52.21%),678점
나지트,GRANDMASTER,111승 73패 (60.33%),677점
asuna yuukl,GRANDMASTER,227승 159패 (58.81%),677점
나카노 니,GRANDMASTER,163승 130패 (55.63%),677점
gaoqiqiang,GRANDMASTER,287승 242패 (54.25%),676점
W1zer,GRANDMASTER,149승 103패 (59.13%),676점
Oner,GRANDMASTER,190승 159패 (54.44%),676점
KR chicken eater,GRANDMASTER,244승 191패 (56.09%),675점
sdarq1n1,GRANDMASTER,679승 644패 (51.32%),674점
일곱글자입니다,GRANDMASTER,322승 287패 (52.87%),673점
이길거야,GRANDMASTER,385승 348패 (52.52%),673점
shanshanxiaofen,GRANDMASTER,166승 112패 (59.71%),673점
팜 하 니,GRANDMASTER,340승 275패 (55.28%),672점
T1en,GRANDMASTER,249승 215패 (53.66%),672점
유 진,GRANDMASTER,254승 217패 (53.93%),672점
토실토실한붕어,GRANDMASTER,333승 297패 (52.86%),672점
find ur mom,GRANDMASTER,313승 272패 (53.50%),672점
angeles,GRANDMASTER,248승 210패 (54.15%),671점
Croco,GRANDMASTER,92승 64패 (58.97%),671점
포식자,GRANDMASTER,96승 64패 (60.00%),670점
서폿안가는사람,GRANDMASTER,219승 181패 (54.75%),670점
xxxibgdrgn,GRANDMASTER,461승 414패 (52.69%),670점
즐겁지는 못해서,GRANDMASTER,167승 127패 (56.80%),669점
Nuouououo,GRANDMASTER,259승 228패 (53.18%),669점
하늘 아래 푸르름,GRANDMASTER,364승 327패 (52.68%),668점
OHwiN,GRANDMASTER,129승 98패 (56.83%),668점
sdawxl,GRANDMASTER,144승 100패 (59.02%),668점
No like human,GRANDMASTER,330승 295패 (52.80%),667점
238000,GRANDMASTER,202승 174패 (53.72%),667점
익산누누,GRANDMASTER,318승 289패 (52.39%),667점
FA Kania,GRANDMASTER,276승 264패 (51.11%),665점
Co24,GRANDMASTER,125승 90패 (58.14%),664점
zhulinlin09,GRANDMASTER,191승 150패 (56.01%),664점
언더덕,GRANDMASTER,279승 244패 (53.35%),663점
나쁘지않았다,GRANDMASTER,294승 257패 (53.36%),663점
eeeLeee,GRANDMASTER,244승 216패 (53.04%),662점
Pdx1129,GRANDMASTER,265승 200패 (56.99%),662점
세모미드,GRANDMASTER,387승 350패 (52.51%),662점
도구뽑기망겜,GRANDMASTER,284승 245패 (53.69%),662점
zhony,GRANDMASTER,147승 109패 (57.42%),661점
Heru,GRANDMASTER,558승 535패 (51.05%),658점
갱후닝,GRANDMASTER,336승 299패 (52.91%),658점
Two people,GRANDMASTER,383승 351패 (52.18%),656점
코곰미,GRANDMASTER,266승 234패 (53.20%),655점
피치피치빔,GRANDMASTER,170승 134패 (55.92%),655점
Dante Ramirez ,GRANDMASTER,109승 75패 (59.24%),654점
jingxindeyi,GRANDMASTER,989승 961패 (50.72%),654점
qweasd123345,GRANDMASTER,166승 110패 (60.14%),654점
제 드,GRANDMASTER,128승 98패 (56.64%),654점
1처형900골드,GRANDMASTER,321승 293패 (52.28%),654점
머하는지모르게따,GRANDMASTER,253승 224패 (53.04%),653점
gkatjrgs2,GRANDMASTER,112승 69패 (61.88%),653점
비원딜할수도있음,GRANDMASTER,109승 83패 (56.77%),653점
Bocchi the Rock,GRANDMASTER,163승 110패 (59.71%),652점
땅우양,GRANDMASTER,373승 348패 (51.73%),652점
미친남자 윤석훈,GRANDMASTER,276승 228패 (54.76%),651점
The Batman1,GRANDMASTER,201승 156패 (56.30%),651점
이러지마세요,GRANDMASTER,175승 144패 (54.86%),651점
좋은날,GRANDMASTER,121승 84패 (59.02%),651점
교수 트타,GRANDMASTER,410승 377패 (52.10%),650점
T1 Dol,GRANDMASTER,183승 159패 (53.51%),650점
Dantalian,GRANDMASTER,229승 194패 (54.14%),650점
Lwxй,GRANDMASTER,220승 186패 (54.19%),648점
GAL,GRANDMASTER,192승 148패 (56.47%),648점
Gy0soo,GRANDMASTER,295승 269패 (52.30%),647점
good team,GRANDMASTER,227승 194패 (53.92%),647점
항상서운해,GRANDMASTER,478승 429패 (52.70%),647점
제주사는치매청년,GRANDMASTER,256승 222패 (53.56%),647점
내 여자는 서려닝,GRANDMASTER,309승 265패 (53.83%),646점
FA pangjin,GRANDMASTER,502승 472패 (51.54%),646점
ywssyrstjk,GRANDMASTER,223승 188패 (54.26%),646점
ez guys,GRANDMASTER,312승 282패 (52.53%),646점
뿌엥뿌엔,GRANDMASTER,95승 61패 (60.90%),645점
언젠간 해피엔딩,GRANDMASTER,160승 131패 (54.98%),645점
KSLT,GRANDMASTER,146승 100패 (59.35%),644점
This game canwin,GRANDMASTER,113승 78패 (59.16%),644점
Kuri,GRANDMASTER,337승 301패 (52.82%),644점
성진우 fan,GRANDMASTER,240승 214패 (52.86%),643점
bee Kayle,GRANDMASTER,117승 84패 (58.21%),643점
srysrysrysrymyb,GRANDMASTER,160승 118패 (57.55%),643점
Twitch TV 조관우,GRANDMASTER,105승 76패 (58.01%),642점
zhsh,GRANDMASTER,185승 132패 (58.36%),642점
닥치고좀겜해라,GRANDMASTER,97승 47패 (67.36%),642점
노오란감귤,GRANDMASTER,348승 320패 (52.10%),642점
SummerSupking,GRANDMASTER,295승 270패 (52.21%),641점
아이유,GRANDMASTER,170승 137패 (55.37%),641점
spr1ng,GRANDMASTER,869승 831패 (51.12%),640점
Chrissy,GRANDMASTER,725승 696패 (51.02%),640점
이성조,GRANDMASTER,311승 295패 (51.32%),640점
혁명군,GRANDMASTER,292승 259패 (52.99%),639점
소응춘,GRANDMASTER,114승 82패 (58.16%),637점
Explorer 124273,GRANDMASTER,404승 342패 (54.16%),637점
humzh,GRANDMASTER,364승 299패 (54.90%),637점
kkkkkk,GRANDMASTER,175승 136패 (56.27%),637점
슈퍼빅고수,GRANDMASTER,264승 236패 (52.80%),637점
취권쓰는돼지,GRANDMASTER,74승 35패 (67.89%),636점
물다이아,GRANDMASTER,105승 75패 (58.33%),636점
인류의숙제 탈모,GRANDMASTER,501승 478패 (51.17%),636점
박치기공룡입니다,GRANDMASTER,145승 112패 (56.42%),635점
용진아,GRANDMASTER,197승 166패 (54.27%),635점
송유의생각,GRANDMASTER,424승 387패 (52.28%),634점
범사섭수관용,GRANDMASTER,201승 163패 (55.22%),634점
classline,GRANDMASTER,141승 107패 (56.85%),634점
gnoeiwngonge,GRANDMASTER,590승 502패 (54.03%),634점
uiyyi,GRANDMASTER,502승 445패 (53.01%),633점
tiantiankaixin2,GRANDMASTER,507승 455패 (52.70%),633점
DRX Rascal,GRANDMASTER,206승 181패 (53.23%),633점
NO DO NO DIE,GRANDMASTER,221승 202패 (52.25%),632점
3255263146878272,GRANDMASTER,75승 32패 (70.09%),632점
현실와꾸강동원,GRANDMASTER,325승 290패 (52.85%),632점
Mihile,GRANDMASTER,253승 220패 (53.49%),631점
류재경,GRANDMASTER,134승 98패 (57.76%),631점
ZAC똥챔,GRANDMASTER,139승 110패 (55.82%),630점
모두착한말써요,GRANDMASTER,231승 166패 (58.19%),630점
탱 녹,GRANDMASTER,309승 277패 (52.73%),630점
김민교 수제자,GRANDMASTER,159승 130패 (55.02%),629점
aabbccaaa,GRANDMASTER,113승 83패 (57.65%),629점
Billy Butcher XD,GRANDMASTER,185승 152패 (54.90%),629점
OKOK0K,GRANDMASTER,762승 739패 (50.77%),629점
바텀권위자,GRANDMASTER,215승 191패 (52.96%),628점
unzrmtk1,GRANDMASTER,254승 223패 (53.25%),628점
일상생활계정,GRANDMASTER,350승 316패 (52.55%),627점
튼튼짱짱만욱,GRANDMASTER,241승 208패 (53.67%),627점
forse,GRANDMASTER,444승 415패 (51.69%),627점
역천괴,GRANDMASTER,238승 215패 (52.54%),627점
여유롭게할게,GRANDMASTER,85승 59패 (59.03%),626점
DuDu111,GRANDMASTER,181승 151패 (54.52%),625점
Juйwon,GRANDMASTER,138승 106패 (56.56%),625점
어중이 땡중이,GRANDMASTER,576승 548패 (51.25%),625점
wzb666,GRANDMASTER,235승 203패 (53.65%),624점
DAV1D G0GGINS,GRANDMASTER,417승 360패 (53.67%),624점
wdbyzmw,GRANDMASTER,109승 76패 (58.92%),623점
scaaio,GRANDMASTER,206승 174패 (54.21%),623점
유 히,GRANDMASTER,125승 80패 (60.98%),623점
Anywhos,GRANDMASTER,880승 821패 (51.73%),623점
One Two day zz,GRANDMASTER,157승 117패 (57.30%),623점
기도하면,GRANDMASTER,288승 263패 (52.27%),622점
don t  mind,GRANDMASTER,140승 76패 (64.81%),622점
BRO Ivory,GRANDMASTER,807승 782패 (50.79%),622점
Peaches11,GRANDMASTER,194승 164패 (54.19%),621점
kuluomi,GRANDMASTER,486승 453패 (51.76%),621점
헉조롱이,GRANDMASTER,88승 56패 (61.11%),621점
태 경,GRANDMASTER,138승 107패 (56.33%),621점
Seorim,GRANDMASTER,212승 180패 (54.08%),621점
hy3,GRANDMASTER,424승 378패 (52.87%),620점
wy099,GRANDMASTER,216승 187패 (53.60%),620점
pdxsm3,GRANDMASTER,235승 199패 (54.15%),619점
보정이,GRANDMASTER,218승 187패 (53.83%),619점
에로망가 선생 사기리 다이스키,GRANDMASTER,247승 225패 (52.33%),618점
김민재04,GRANDMASTER,689승 661패 (51.04%),618점
what is freedom,GRANDMASTER,534승 502패 (51.54%),618점
really luv u,GRANDMASTER,393승 366패 (51.78%),618점
기 돌,GRANDMASTER,325승 286패 (53.19%),618점
221314826,GRANDMASTER,373승 342패 (52.17%),618점
최후의 저항1,GRANDMASTER,130승 93패 (58.30%),617점
Mishara,GRANDMASTER,582승 553패 (51.28%),617점
꼬마양씨,GRANDMASTER,267승 239패 (52.77%),617점
qweasdqweasdqw,GRANDMASTER,111승 75패 (59.68%),617점
먼작귀 우사기,GRANDMASTER,94승 55패 (63.09%),617점
잉어빵,GRANDMASTER,155승 116패 (57.20%),616점
예빈누나 미쳤다 ,GRANDMASTER,148승 121패 (55.02%),616점
장임박,GRANDMASTER,159승 129패 (55.21%),616점
코끼리,GRANDMASTER,240승 203패 (54.18%),616점
아브레,GRANDMASTER,102승 74패 (57.95%),616점
Joueur 2,GRANDMASTER,143승 106패 (57.43%),615점
벌레들 안 믿어,GRANDMASTER,243승 195패 (55.48%),615점
전투 크리쳐,GRANDMASTER,227승 190패 (54.44%),615점
눈 먼 사나이,GRANDMASTER,426승 401패 (51.51%),615점
NS OddEye,GRANDMASTER,632승 609패 (50.93%),615점
Dream Iantern,GRANDMASTER,213승 185패 (53.52%),614점
마법공학 상자,GRANDMASTER,178승 146패 (54.94%),614점
원딜프로지망생,GRANDMASTER,401승 380패 (51.34%),613점
Asin,GRANDMASTER,210승 181패 (53.71%),613점
낭아극쇄검,GRANDMASTER,293승 257패 (53.27%),613점
NA mid,GRANDMASTER,262승 237패 (52.51%),612점
