name,tear,rate,score
웡 밍,MASTER,204승 168패 (54.84%),232점
쌘 쥐,MASTER,107승 83패 (56.32%),232점
xiaolongshen,MASTER,79승 44패 (64.23%),231점
려 쐐,MASTER,74승 55패 (57.36%),231점
CZQ,MASTER,155승 136패 (53.26%),231점
사랑 우정 낭만,MASTER,174승 159패 (52.25%),231점
생각의 질서 1,MASTER,225승 197패 (53.32%),231점
구미마이구미구미,MASTER,171승 147패 (53.77%),231점
쓰블모,MASTER,107승 68패 (61.14%),231점
석관동 수유점,MASTER,139승 118패 (54.09%),231점
Prestige Garen,MASTER,162승 134패 (54.73%),231점
툭툭해봐,MASTER,79승 64패 (55.24%),231점
qwejasldko,MASTER,215승 208패 (50.83%),231점
Aaron Johnson,MASTER,130승 110패 (54.17%),231점
숲의 미뉴에트,MASTER,121승 107패 (53.07%),231점
코딱지는꽁짜젤리,MASTER,142승 100패 (58.68%),231점
10000BIN,MASTER,237승 222패 (51.63%),230점
군전투 지휘 검열,MASTER,207승 195패 (51.49%),230점
Kuroki Haru,MASTER,72승 48패 (60.00%),230점
TT상체그만싸,MASTER,122승 83패 (59.51%),230점
KDF Hades,MASTER,297승 284패 (51.12%),230점
Sad9,MASTER,141승 95패 (59.75%),230점
123810928309123,MASTER,225승 191패 (54.09%),230점
Keep You Mine,MASTER,48승 33패 (59.26%),230점
나도 행복하자,MASTER,191승 171패 (52.76%),230점
히로시마산꽃게랑,MASTER,116승 96패 (54.72%),230점
생고기 먹는 스님,MASTER,77승 47패 (62.10%),230점
 다람지얌,MASTER,124승 95패 (56.62%),230점
첸상배,MASTER,218승 197패 (52.53%),230점
망해가는정글게임,MASTER,239승 226패 (51.40%),229점
qweazsdxc,MASTER,228승 212패 (51.82%),229점
카시버프좀요,MASTER,84승 73패 (53.50%),229점
Victroxand,MASTER,136승 94패 (59.13%),229점
йco,MASTER,350승 327패 (51.70%),229점
지코매니저빵테,MASTER,308승 288패 (51.68%),229점
RANK BOSS ADC,MASTER,323승 310패 (51.03%),229점
쳔둥벌거숭이,MASTER,651승 646패 (50.19%),229점
망고팀 C,MASTER,137승 121패 (53.10%),229점
봉화아리랑,MASTER,162승 160패 (50.31%),229점
qqqqqzzz,MASTER,171승 154패 (52.62%),229점
세나가키 이사쿠,MASTER,123승 103패 (54.42%),229점
